10, 0, 5, 1.437611
9.950042, 0.998334, 5, 1.620796
9.800666, 1.986693, 5, 1.720796
9.553365, 2.955202, 5, 1.820796
9.21061, 3.894183, 5, 1.920796
8.775826, 4.794255, 5, 2.020796
8.253356, 5.646425, 5, 2.120796
7.648422, 6.442177, 5, 2.220796
6.967067, 7.173561, 5, 2.320797
6.2161, 7.833269, 5, 2.420796
5.403023, 8.41471, 5, 2.520796
4.535961, 8.912074, 5, 2.620796
3.623578, 9.320391, 5, 2.720796
2.674988, 9.635582, 5, 2.820797
1.699671, 9.854497, 5, 2.920797
0.707372, 9.97495, 5, 3.020796
-0.291995, 9.995736, 5, 3.120796
-1.288445, 9.916648, 5, -3.062389
-2.272021, 9.738476, 5, -2.962389
-3.232896, 9.463001, 5, -2.862389
-4.161468, 9.092974, 5, -2.762388
-5.048461, 8.632094, 5, -2.66239
-5.885011, 8.084964, 5, -2.562389
-6.66276, 7.457052, 5, -2.462389
-7.373937, 6.754632, 5, -2.362389
-8.011436, 5.984721, 5, -2.262389
-8.568888, 5.155014, 5, -2.16239
-9.040721, 4.273799, 5, -2.062388
-9.422223, 3.349882, 5, -1.962389
-9.709582, 2.392493, 5, -1.862389
-9.899925, 1.4112, 5, -1.762389
-9.991352, 0.415807, 5, -1.662389
-9.982948, -0.583741, 5, -1.562389
-9.874798, -1.577457, 5, -1.462389
-9.667982, -2.555411, 5, -1.362389
-9.364567, -3.507832, 5, -1.262389
-8.967584, -4.425204, 5, -1.162389
-8.481, -5.298361, 5, -1.062389
-7.909677, -6.118579, 5, -0.962389
-7.259323, -6.877662, 5, -0.862389
-6.536436, -7.568025, 5, -0.762389
-5.748239, -8.182771, 5, -0.662389
-4.902608, -8.715758, 5, -0.562389
-4.007992, -9.161659, 5, -0.462389
-3.073329, -9.516021, 5, -0.36239
-2.107958, -9.775301, 5, -0.262388
-1.121525, -9.93691, 5, -0.162389
-0.123887, -9.999233, 5, -0.062389
0.87499, -9.961646, 5, 0.037612
1.865124, -9.824526, 5, 0.137611
2.836622, -9.589243, 5, 0.237611
3.779777, -9.258147, 5, 0.337611
4.685167, -8.834547, 5, 0.43761
5.543743, -8.322674, 5, 0.537612
6.346929, -7.727645, 5, 0.63761
7.086698, -7.055403, 5, 0.737611
7.755659, -6.312666, 5, 0.837611
8.347128, -5.506855, 5, 0.937611
8.855195, -4.646022, 5, 1.037611
9.274784, -3.738767, 5, 1.137611
9.601703, -2.794155, 5, 1.237611
9.832684, -1.821625, 5, 1.337612
9.965421, -0.830894, 5, 1.437611
